Vgs,Vds,Ids
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-1.0,0.1,0.000160794334395891
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9797979797979798,0.1,0.00016077452703363101
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9595959595959596,0.1,0.00016075505358060136
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9393939393939394,0.1,0.00016073591415816324
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.9191919191919192,0.1,0.00016071710888565342
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.898989898989899,0.1,0.00016069863788038051
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
-0.8787878787878788,0.1,0.00016068050125762147
